component,local_path,url,hash,participant_id,file_type,size
ERN,erpcore/ERN/README.txt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//612e8fa3ab8bca00d2ede3fa,md5:8be98ad8e54ebf7ae529d78e7817bde4,,,2575
ERN,erpcore/ERN/task-ERN_events.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600dfa3eb6416f01b7b0467f,md5:5e461a1a8e1bd514ae44db004a21e618,,,843
ERN,erpcore/ERN/participants.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df72db6416f01b6b04a22,md5:75926d326e330bc7f3cf821ee8794f4c,,,792
ERN,erpcore/ERN/participants.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df72ab6416f01b7b04131,md5:7f63cea3a9fd7b8a8d78ecd85324d0f2,,,282
ERN,erpcore/ERN/dataset_description.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df72775226b018151500c,md5:a4a32381d6b9b82caaf29ceb917bf828,,,696
ERN,erpcore/ERN/LICENSE,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df72275226b0181514ffd,md5:625a180c9a771079b1ff9be74235e775,,,705
ERN,erpcore/ERN/CHANGES,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df720327cbe01977b7118,md5:2768cbba63829c5a2b48f601d5c9eac8,,,76
ERN,erpcore/ERN/sub-001/eeg/sub-001_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df73eb6416f01b6b04a70,md5:6574f5a7881e8c9ef40cc9403b118d3e,sub-001,,1361
ERN,erpcore/ERN/sub-001/eeg/sub-001_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df740327cbe01977b71ea,md5:a9414634d79c4ecb9b8f71e9a07f833b,sub-001,raw_files,7732672
ERN,erpcore/ERN/sub-001/eeg/sub-001_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df74375226b017d5180bb,md5:16d311a6ca28cbf2c5ddb5e5e8b10758,sub-001,log_files,29159
ERN,erpcore/ERN/sub-001/eeg/sub-001_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213850c4cba026dbcdf44,md5:2d5e9897239df6feea87762c209ce9cf,sub-001,,924
ERN,erpcore/ERN/sub-001/eeg/sub-001_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//61021389317620027d3888c6,md5:773aca922ea9a7c0e1259d63590a67e8,sub-001,,55
ERN,erpcore/ERN/sub-001/eeg/sub-001_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df73bb6416f01b1b04cd9,md5:33da41642cc6771321c12d7760460e77,sub-001,,123543552
ERN,erpcore/ERN/sub-001/eeg/sub-001_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df72f327cbe01977b7180,md5:b3f747b422beb20d963861567ffe1c4f,sub-001,,512
ERN,erpcore/ERN/sub-002/eeg/sub-002_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df746327cbe01927b6ad2,md5:b3f747b422beb20d963861567ffe1c4f,sub-002,,512
ERN,erpcore/ERN/sub-002/eeg/sub-002_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df75175226b018151507d,md5:83df36990f20ff06650410d1fa63a06b,sub-002,,118812672
ERN,erpcore/ERN/sub-002/eeg/sub-002_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df75375226b017c51694d,md5:25f843edbc9ba94147286ad68774b147,sub-002,,1361
ERN,erpcore/ERN/sub-002/eeg/sub-002_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df756327cbe01977b726d,md5:dcbba8f5df125ed084653ee52c0380ea,sub-002,raw_files,7445056
ERN,erpcore/ERN/sub-002/eeg/sub-002_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df759b6416f01b2b04177,md5:5e391fa861444de5abd594e5ce00a55c,sub-002,log_files,29153
ERN,erpcore/ERN/sub-002/eeg/sub-002_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//6102138e317620027737f92c,md5:2d5e9897239df6feea87762c209ce9cf,sub-002,,924
ERN,erpcore/ERN/sub-002/eeg/sub-002_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//61021390317620027737f932,md5:773aca922ea9a7c0e1259d63590a67e8,sub-002,,55
ERN,erpcore/ERN/sub-003/eeg/sub-003_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213983176200278381e96,md5:773aca922ea9a7c0e1259d63590a67e8,sub-003,,55
ERN,erpcore/ERN/sub-003/eeg/sub-003_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//61021395317620027c3843be,md5:2d5e9897239df6feea87762c209ce9cf,sub-003,,924
ERN,erpcore/ERN/sub-003/eeg/sub-003_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df76d75226b0182515a1a,md5:1db94cd1d620c0748862a827044d256d,sub-003,log_files,28986
ERN,erpcore/ERN/sub-003/eeg/sub-003_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df76a327cbe01977b72f3,md5:b2d541ca3378fa3e1b7967f0014de57c,sub-003,raw_files,6584280
ERN,erpcore/ERN/sub-003/eeg/sub-003_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df75bb6416f01b6b04b15,md5:b3f747b422beb20d963861567ffe1c4f,sub-003,,512
ERN,erpcore/ERN/sub-003/eeg/sub-003_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df765327cbe01927b6b00,md5:0b212cc94b04366bc6efc0711301f168,sub-003,,104620032
ERN,erpcore/ERN/sub-003/eeg/sub-003_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df768327cbe01967b5dfc,md5:76ec6bc17e6a9576a0f5d636b806ad8e,sub-003,,1361
ERN,erpcore/ERN/sub-004/eeg/sub-004_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df78575226b017d51813e,md5:6286983103e036bdc95f1263246621cc,sub-004,log_files,29164
ERN,erpcore/ERN/sub-004/eeg/sub-004_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213a3c7a976029a9e1a81,md5:773aca922ea9a7c0e1259d63590a67e8,sub-004,,55
ERN,erpcore/ERN/sub-004/eeg/sub-004_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//6102139d317620027c3843da,md5:2d5e9897239df6feea87762c209ce9cf,sub-004,,924
ERN,erpcore/ERN/sub-004/eeg/sub-004_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df78175226b017d518130,md5:a15fa7d315c4359d60fcab120afbb437,sub-004,raw_files,8440320
ERN,erpcore/ERN/sub-004/eeg/sub-004_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df77075226b01815150d0,md5:b3f747b422beb20d963861567ffe1c4f,sub-004,,512
ERN,erpcore/ERN/sub-004/eeg/sub-004_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df77d327cbe01967b5e44,md5:bd94601685c90c0813f2ef3460d71ca4,sub-004,,135168000
ERN,erpcore/ERN/sub-004/eeg/sub-004_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df77e75226b0182515a76,md5:b4bf13017e3785dbf937c272f64ae318,sub-004,,1362
ERN,erpcore/ERN/sub-005/eeg/sub-005_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213a8317620027d38895e,md5:2d5e9897239df6feea87762c209ce9cf,sub-005,,924
ERN,erpcore/ERN/sub-005/eeg/sub-005_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df78675226b0182515aaa,md5:b3f747b422beb20d963861567ffe1c4f,sub-005,,512
ERN,erpcore/ERN/sub-005/eeg/sub-005_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df79075226b0182515ad5,md5:c05bc62f21147a13776241a27b6ba600,sub-005,,105701376
ERN,erpcore/ERN/sub-005/eeg/sub-005_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df793327cbe01977b73ef,md5:af703488ce6545ced8581dd6500e1488,sub-005,,1361
ERN,erpcore/ERN/sub-005/eeg/sub-005_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df796327cbe01967b5e87,md5:c6be0624328f639c2122fe9661f5310c,sub-005,raw_files,6649872
ERN,erpcore/ERN/sub-005/eeg/sub-005_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df798b6416f01b6b04c04,md5:6ebf318e234872dafe56f1ab5c91b398,sub-005,log_files,29017
ERN,erpcore/ERN/sub-005/eeg/sub-005_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213ac317620027c38440b,md5:773aca922ea9a7c0e1259d63590a67e8,sub-005,,55
ERN,erpcore/ERN/sub-006/eeg/sub-006_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213b5317620027c384435,md5:773aca922ea9a7c0e1259d63590a67e8,sub-006,,55
ERN,erpcore/ERN/sub-006/eeg/sub-006_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7aa327cbe01977b748f,md5:3af204766fc4fa4e95d0deba2779fe90,sub-006,log_files,28404
ERN,erpcore/ERN/sub-006/eeg/sub-006_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213b1317620027c384423,md5:2d5e9897239df6feea87762c209ce9cf,sub-006,,924
ERN,erpcore/ERN/sub-006/eeg/sub-006_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7a775226b0182515b2f,md5:e7225e4b4b91d3b7f5bf90c6acc5d2b7,sub-006,raw_files,5604656
ERN,erpcore/ERN/sub-006/eeg/sub-006_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df79ab6416f01b6b04c0e,md5:b3f747b422beb20d963861567ffe1c4f,sub-006,,512
ERN,erpcore/ERN/sub-006/eeg/sub-006_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7a3327cbe01977b745f,md5:040664b9f8ea288fffceb10f3ed0c2d0,sub-006,,88399872
ERN,erpcore/ERN/sub-006/eeg/sub-006_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7a5b6416f01b1b04da4,md5:62380ea7e1c05f4b7fbcc668a3879cad,sub-006,,1361
ERN,erpcore/ERN/sub-007/eeg/sub-007_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7ac327cbe01967b5ec7,md5:b3f747b422beb20d963861567ffe1c4f,sub-007,,512
ERN,erpcore/ERN/sub-007/eeg/sub-007_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7b675226b0182515b7e,md5:18a313693f7c3d17c6be29e1620a9be4,sub-007,,98537472
ERN,erpcore/ERN/sub-007/eeg/sub-007_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7b9b6416f01b1b04dc2,md5:348d5f914a85555b4979d0f1564aa117,sub-007,,1361
ERN,erpcore/ERN/sub-007/eeg/sub-007_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7bbb6416f01b6b04c84,md5:13ac08ddc6a24ca6d65126aee5fbc8a3,sub-007,raw_files,6217824
ERN,erpcore/ERN/sub-007/eeg/sub-007_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7bd75226b01815151a9,md5:53c9e2fc9e4287acb722a131efce8333,sub-007,log_files,29109
ERN,erpcore/ERN/sub-007/eeg/sub-007_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213bac7a976029a9e1acc,md5:2d5e9897239df6feea87762c209ce9cf,sub-007,,924
ERN,erpcore/ERN/sub-007/eeg/sub-007_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213c0317620027c384465,md5:773aca922ea9a7c0e1259d63590a67e8,sub-007,,55
ERN,erpcore/ERN/sub-008/eeg/sub-008_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7cf327cbe01967b5f2b,md5:2e50cf5bc24a5599ba1bb44ce8f960a9,sub-008,,1362
ERN,erpcore/ERN/sub-008/eeg/sub-008_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213ca317620027d388a0f,md5:773aca922ea9a7c0e1259d63590a67e8,sub-008,,55
ERN,erpcore/ERN/sub-008/eeg/sub-008_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213c5317620027c38446e,md5:2d5e9897239df6feea87762c209ce9cf,sub-008,,924
ERN,erpcore/ERN/sub-008/eeg/sub-008_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7d475226b0182515bf4,md5:ed1f3600bcf175f6d18e8306d4542ad4,sub-008,log_files,29337
ERN,erpcore/ERN/sub-008/eeg/sub-008_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7cd327cbe01977b755d,md5:7556633e3fc24a05eddfa93f70791d06,sub-008,,141791232
ERN,erpcore/ERN/sub-008/eeg/sub-008_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7bf75226b0182515b9b,md5:b3f747b422beb20d963861567ffe1c4f,sub-008,,512
ERN,erpcore/ERN/sub-008/eeg/sub-008_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7d275226b0182515be2,md5:8ca2c64d2ff9582806154276384e12be,sub-008,raw_files,8840888
ERN,erpcore/ERN/sub-009/eeg/sub-009_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7e675226b0181515211,md5:7d8e3402539543c81e0e9966130f9f34,sub-009,log_files,29153
ERN,erpcore/ERN/sub-009/eeg/sub-009_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213d40c4cba026abcd270,md5:773aca922ea9a7c0e1259d63590a67e8,sub-009,,55
ERN,erpcore/ERN/sub-009/eeg/sub-009_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7d6b6416f01b1b04df9,md5:b3f747b422beb20d963861567ffe1c4f,sub-009,,512
ERN,erpcore/ERN/sub-009/eeg/sub-009_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7dfb6416f01b7b04331,md5:a2d669c689b4969485ccb7199f70b16e,sub-009,,92184576
ERN,erpcore/ERN/sub-009/eeg/sub-009_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7e1b6416f01b1b04e12,md5:25e11929003cd7a99dc569167d3327aa,sub-009,,1361
ERN,erpcore/ERN/sub-009/eeg/sub-009_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7e4b6416f01b2b04200,md5:d9c7515a18e11451aad46c002ef9d1f3,sub-009,raw_files,5832744
ERN,erpcore/ERN/sub-009/eeg/sub-009_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213cf0c4cba026dbce063,md5:2d5e9897239df6feea87762c209ce9cf,sub-009,,924
ERN,erpcore/ERN/sub-010/eeg/sub-010_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213da317620027d388a5d,md5:2d5e9897239df6feea87762c209ce9cf,sub-010,,924
ERN,erpcore/ERN/sub-010/eeg/sub-010_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7fab6416f01b7b04370,md5:ce01a951566cc479515413fd46c5841c,sub-010,log_files,29062
ERN,erpcore/ERN/sub-010/eeg/sub-010_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7f8327cbe01977b7664,md5:e237988dd4e4c4a24901de9adc75f599,sub-010,raw_files,6410896
ERN,erpcore/ERN/sub-010/eeg/sub-010_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213df0c4cba0277bc738d,md5:773aca922ea9a7c0e1259d63590a67e8,sub-010,,55
ERN,erpcore/ERN/sub-010/eeg/sub-010_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7f2327cbe01967b5f84,md5:73e44800481cf810849ce3d6984c0df7,sub-010,,101646336
ERN,erpcore/ERN/sub-010/eeg/sub-010_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7e975226b018151521d,md5:b3f747b422beb20d963861567ffe1c4f,sub-010,,512
ERN,erpcore/ERN/sub-010/eeg/sub-010_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7f4b6416f01b6b04d83,md5:6a041b30bca8ca40a18f01886731133c,sub-010,,1361
ERN,erpcore/ERN/sub-011/eeg/sub-011_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df80d327cbe01967b5fd4,md5:1e814757ebc170183b6d950e5c06667c,sub-011,log_files,29115
ERN,erpcore/ERN/sub-011/eeg/sub-011_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213e8317620027d388aa8,md5:773aca922ea9a7c0e1259d63590a67e8,sub-011,,55
ERN,erpcore/ERN/sub-011/eeg/sub-011_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213e40c4cba0277bc73a6,md5:2d5e9897239df6feea87762c209ce9cf,sub-011,,924
ERN,erpcore/ERN/sub-011/eeg/sub-011_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df80ab6416f01b7b043a9,md5:695cad51b898eb56660df3fb48cce8a0,sub-011,raw_files,6175752
ERN,erpcore/ERN/sub-011/eeg/sub-011_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df80875226b018151526b,md5:dccc99135b5a9922f090b3bc45dbfbcf,sub-011,,1361
ERN,erpcore/ERN/sub-011/eeg/sub-011_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df80675226b0182515cd5,md5:0e2029a3af995d0a4cf3f7acd91a166a,sub-011,,97861632
ERN,erpcore/ERN/sub-011/eeg/sub-011_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df7fcb6416f01b1b04e2c,md5:b3f747b422beb20d963861567ffe1c4f,sub-011,,512
ERN,erpcore/ERN/sub-012/eeg/sub-012_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df810b6416f01b6b04de4,md5:b3f747b422beb20d963861567ffe1c4f,sub-012,,512
ERN,erpcore/ERN/sub-012/eeg/sub-012_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df819327cbe01977b7744,md5:0eb8692fccd94410253fbaa1740af089,sub-012,,91508736
ERN,erpcore/ERN/sub-012/eeg/sub-012_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df81b75226b0182515d27,md5:f598a09fb0ff6d426aa4fc9d87599429,sub-012,,1361
ERN,erpcore/ERN/sub-012/eeg/sub-012_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df81db6416f01b1b04e62,md5:e6e97545969fff02ceba2bdbd58fc9cf,sub-012,raw_files,5792128
ERN,erpcore/ERN/sub-012/eeg/sub-012_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df822327cbe01967b6025,md5:114cf5c63ae00a0e8eed3d9b8af589a2,sub-012,log_files,29129
ERN,erpcore/ERN/sub-012/eeg/sub-012_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213f00c4cba0269bc9906,md5:2d5e9897239df6feea87762c209ce9cf,sub-012,,924
ERN,erpcore/ERN/sub-012/eeg/sub-012_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213f33176200278381f64,md5:773aca922ea9a7c0e1259d63590a67e8,sub-012,,55
ERN,erpcore/ERN/sub-013/eeg/sub-013_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213fec7a976029a9e1bb8,md5:773aca922ea9a7c0e1259d63590a67e8,sub-013,,55
ERN,erpcore/ERN/sub-013/eeg/sub-013_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610213f9c7a976029b9e55b0,md5:2d5e9897239df6feea87762c209ce9cf,sub-013,,924
ERN,erpcore/ERN/sub-013/eeg/sub-013_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df834b6416f01b6b04e81,md5:13221d761807cc3ace681b207ada6fe4,sub-013,log_files,29122
ERN,erpcore/ERN/sub-013/eeg/sub-013_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df831b6416f01b6b04e6d,md5:dab0fff5b004efa750ebb14bc5a73286,sub-013,raw_files,6208240
ERN,erpcore/ERN/sub-013/eeg/sub-013_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df82f75226b017c516a15,md5:4ab84d98cf95376f3574cd0636d95291,sub-013,,1361
ERN,erpcore/ERN/sub-013/eeg/sub-013_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df82c75226b0182515d68,md5:bc853879d7ec6a9dc247b1f36959756b,sub-013,,98402304
ERN,erpcore/ERN/sub-013/eeg/sub-013_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df823327cbe01977b778f,md5:b3f747b422beb20d963861567ffe1c4f,sub-013,,512
ERN,erpcore/ERN/sub-014/eeg/sub-014_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df836b6416f01b1b04ea8,md5:b3f747b422beb20d963861567ffe1c4f,sub-014,,512
ERN,erpcore/ERN/sub-014/eeg/sub-014_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df83f327cbe01977b780d,md5:353211ed66086d9cd1e4c1ba7fa23b5c,sub-014,,91914240
ERN,erpcore/ERN/sub-014/eeg/sub-014_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df841b6416f01b6b04eb3,md5:a0746d88d7309c482a9e134310c8212e,sub-014,,1361
ERN,erpcore/ERN/sub-014/eeg/sub-014_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df843b6416f01b1b04ec5,md5:bb8390d669e0476b4f718ac157e59a53,sub-014,raw_files,5814688
ERN,erpcore/ERN/sub-014/eeg/sub-014_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df84575226b018151531f,md5:1388e1641fce0baea522d1f893e67a7d,sub-014,log_files,29051
ERN,erpcore/ERN/sub-014/eeg/sub-014_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//610214030c4cba0277bc743b,md5:2d5e9897239df6feea87762c209ce9cf,sub-014,,924
ERN,erpcore/ERN/sub-014/eeg/sub-014_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//61021408c7a976029a9e1be4,md5:773aca922ea9a7c0e1259d63590a67e8,sub-014,,55
ERN,erpcore/ERN/sub-015/eeg/sub-015_task-ERN_coordsystem.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//61021412c7a976029b9e5624,md5:773aca922ea9a7c0e1259d63590a67e8,sub-015,,55
ERN,erpcore/ERN/sub-015/eeg/sub-015_task-ERN_events.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df856b6416f01b6b04f12,md5:6db46a5329878639695aeec985648efe,sub-015,log_files,29124
ERN,erpcore/ERN/sub-015/eeg/sub-015_task-ERN_eeg.set,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df854327cbe01977b7884,md5:69a205f8fb3bba9cf69ea000d4111c29,sub-015,raw_files,6216600
ERN,erpcore/ERN/sub-015/eeg/sub-015_task-ERN_electrodes.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//6102140c0c4cba0277bc7458,md5:2d5e9897239df6feea87762c209ce9cf,sub-015,,924
ERN,erpcore/ERN/sub-015/eeg/sub-015_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df850327cbe01977b786d,md5:969f2a6973e65966d4b37075586e35b9,sub-015,,98537472
ERN,erpcore/ERN/sub-015/eeg/sub-015_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df847327cbe01967b6081,md5:b3f747b422beb20d963861567ffe1c4f,sub-015,,512
ERN,erpcore/ERN/sub-015/eeg/sub-015_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df851327cbe01927b6be6,md5:348d5f914a85555b4979d0f1564aa117,sub-015,,1361
ERN,erpcore/ERN/sub-016/eeg/sub-016_task-ERN_channels.tsv,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df858b6416f01b6b04f1f,md5:b3f747b422beb20d963861567ffe1c4f,sub-016,,512
ERN,erpcore/ERN/sub-016/eeg/sub-016_task-ERN_eeg.fdt,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df86375226b0181515358,md5:0857fe91f47da105969aa2046a5b01cb,sub-016,,105160704
ERN,erpcore/ERN/sub-016/eeg/sub-016_task-ERN_eeg.json,https://files.de-1.osf.io/v1/resources/q6gwp/providers/osfstorage//600df866b6416f01b6b04f54,md5:67fc7e7e3da4a5b904b69c11bcbd654b,sub-016,,1361
